Date,AXISBANK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS
2022-03-14,706.5526733398438,674.96728515625,669.6337890625,355.8242492675781
2022-03-15,694.7113647460938,666.287841796875,670.7880249023438,344.8834228515625
2022-03-16,720.2847290039062,677.5875244140625,681.0323486328125,350.20465087890625
2022-03-17,735.60888671875,692.5135498046875,692.67138671875,362.0406188964844
2022-03-21,722.32470703125,695.5313720703125,683.6776123046875,353.5067443847656
2022-03-22,727.797607421875,699.11083984375,690.8438110351562,359.6236877441406
2022-03-23,723.17041015625,692.1392822265625,690.9400634765625,352.044677734375
2022-03-24,718.6925659179688,675.0140991210938,677.3770751953125,340.98455810546875
2022-03-25,717.697509765625,669.5162353515625,672.6156616210938,342.5958557128906
2022-03-28,732.3748168945312,670.4052124023438,683.2928466796875,343.1826171875
2022-03-29,734.166015625,679.2952880859375,688.0543212890625,344.137451171875
2022-03-30,746.7537841796875,691.0630493164062,703.0601806640625,350.7218322753906
2022-03-31,757.4010009765625,687.974853515625,702.4829711914062,348.8818054199219
2022-04-01,770.7349243164062,704.6554565429688,708.2063598632812,353.417236328125
2022-04-04,780.2379760742188,775.214599609375,718.162109375,365.2332763671875
2022-04-05,779.242919921875,752.4981079101562,713.5449829101562,358.499755859375
2022-04-06,769.88916015625,725.6406860351562,713.3526000976562,353.9642639160156
2022-04-07,788.1985473632812,709.6853637695312,720.0379028320312,351.38824462890625
2022-04-08,790.9847412109375,708.7027587890625,725.56884765625,354.9787902832031
2022-04-11,782.1783447265625,700.0467529296875,730.6669311523438,354.76995849609375
2022-04-12,794.517333984375,698.8067626953125,734.7550659179688,358.43011474609375
2022-04-13,789.1438598632812,685.4481811523438,733.2160034179688,354.00408935546875
2022-04-18,794.915283203125,652.9292602539062,728.9354858398438,348.1955261230469
2022-04-19,793.8704833984375,628.0136108398438,737.1116943359375,339.6617431640625
2022-04-20,790.7857666015625,633.6752319335938,726.7711791992188,342.4068603515625
2022-04-21,797.8507690429688,643.056640625,733.312255859375,350.2742614746094
2022-04-22,776.7551879882812,634.283447265625,719.172119140625,343.68988037109375
2022-04-25,776.854736328125,639.0326538085938,723.548828125,343.9087219238281
2022-04-26,771.1828002929688,641.9804077148438,725.039794921875,346.663818359375
2022-04-27,762.1276245117188,642.21435546875,708.6392211914062,346.4250793457031
2022-04-28,775.9591674804688,641.6528930664062,718.691162109375,351.22906494140625
2022-04-29,725.0113525390625,647.8525390625,714.98779296875,356.2220764160156
2022-05-02,723.7674560546875,656.7894287109375,712.7754516601562,352.959716796875
2022-05-04,703.7167358398438,634.470703125,696.6635131835938,353.2083740234375
2022-05-05,698.8905639648438,633.0435180664062,701.0401000976562,357.5846862792969
2022-05-06,670.083251953125,616.5033569335938,691.8538818359375,353.1487121582031
2022-05-09,660.4310302734375,617.5560913085938,683.2928466796875,351.5970764160156
2022-05-10,656.5004272460938,627.4756469726562,684.2066650390625,357.49517822265625
2022-05-11,669.0383911132812,631.0081787109375,686.9961547851562,360.0414123535156
2022-05-12,646.4501342773438,616.7843627929688,669.2969970703125,350.2842102050781
2022-05-13,632.817626953125,611.2462768554688,651.5498046875,353.9941711425781
2022-05-16,635.8029174804688,617.754638671875,656.984619140625,360.6182861328125
2022-05-17,651.7240600585938,621.9674682617188,682.956298828125,366.0787048339844
2022-05-18,656.2020263671875,621.920166015625,680.4071044921875,367.3716735839844
2022-05-19,646.9974975585938,609.2109985351562,664.0065307617188,354.7599792480469
2022-05-20,669.78466796875,625.257080078125,682.5233764648438,363.8607177734375
2022-05-23,672.0236206054688,617.234130859375,683.9662475585938,368.8636474609375
2022-05-24,660.7792358398438,624.3104248046875,681.1766967773438,374.4931945800781
2022-05-25,661.7245483398438,628.9729614257812,686.1785278320312,379.4563293457031
2022-05-26,679.8846435546875,646.9124145507812,700.7516479492188,379.6751403808594
2022-05-27,684.9098510742188,658.9114990234375,711.6211547851562,387.14471435546875
2022-05-30,690.2335205078125,663.4083251953125,719.98974609375,378.591064453125
2022-05-31,681.8251342773438,657.4441528320312,724.1740112304688,367.38165283203125
2022-06-01,682.6708374023438,660.2369384765625,723.981689453125,371.0120544433594
2022-06-02,688.1438598632812,655.6217651367188,721.192138671875,369.5300598144531
2022-06-03,673.9639282226562,653.349853515625,715.9497680664062,369.72900390625
2022-06-06,668.88916015625,652.47412109375,718.306396484375,371.8475036621094
2022-06-07,662.5703125,644.9716796875,707.2444458007812,369.6295166015625
2022-06-08,655.3560791015625,647.24365234375,701.7134399414062,367.1131591796875
2022-06-09,658.0428466796875,652.1190795898438,704.8396606445312,371.03192138671875
2022-06-10,657.4457397460938,639.5283203125,692.5753784179688,356.43096923828125
2022-06-13,645.753662109375,627.9315185546875,661.7941284179688,345.599609375
2022-06-14,647.5447387695312,621.020751953125,659.3894653320312,346.0670166015625
2022-06-15,647.2959594726562,618.8670043945312,661.07275390625,345.4603271484375
2022-06-16,631.7728881835938,606.4892578125,652.6560668945312,333.3558349609375
2022-06-17,632.0714111328125,610.4889526367188,660.68798828125,332.9181823730469
2022-06-20,625.205322265625,625.8251953125,659.822265625,334.03216552734375
2022-06-21,633.3649291992188,632.6412353515625,669.5856323242188,334.48968505859375
2022-06-22,623.7127075195312,629.6593017578125,660.447509765625,332.14239501953125
2022-06-23,626.2501831054688,631.9785766601562,672.51953125,335.0069274902344
2022-06-24,630.8773193359375,640.806396484375,686.2747802734375,337.85150146484375
2022-06-27,633.9619750976562,641.966064453125,690.0262451171875,336.4888610839844
2022-06-28,639.1860961914062,637.0670166015625,683.2447509765625,331.9633483886719
2022-06-29,622.4689331054688,636.1439208984375,675.9822998046875,326.72174072265625
2022-06-30,633.6635131835938,638.0609741210938,680.2628784179688,330.431640625
2022-07-01,640.7783203125,640.7826538085938,677.0885620117188,331.7544860839844
2022-07-04,651.1270141601562,641.6820068359375,692.67138671875,332.381103515625
2022-07-05,645.3058471679688,640.23828125,692.0462646484375,330.819580078125
2022-07-06,654.7093505859375,649.0661010742188,698.2987060546875,339.0649108886719
2022-07-07,655.9052124023438,660.6865844726562,713.7373046875,345.8283386230469
2022-07-08,666.8677368164062,661.3018798828125,726.91552734375,347.07159423828125
2022-07-11,677.5311279296875,665.5856323242188,740.1898803710938,346.3753967285156
2022-07-12,673.8936157226562,658.7932739257812,730.9555053710938,341.93939208984375
2022-07-13,677.5810546875,642.7233276367188,724.5106811523438,346.5345153808594
2022-07-14,665.9707641601562,639.5046997070312,723.7412719726562,352.1044006347656
2022-07-15,659.94140625,644.71142578125,722.5868530273438,355.6153869628906
2022-07-18,682.165283203125,637.8480224609375,742.5946044921875,367.1429748535156
2022-07-19,698.2103271484375,638.0845947265625,750.9151000976562,365.01446533203125
2022-07-20,703.2930297851562,646.13134765625,753.2717895507812,363.58221435546875
2022-07-21,713.109375,644.0960693359375,756.0614624023438,358.1714782714844
2022-07-22,728.2576293945312,659.12451171875,769.5762329101562,363.4529724121094
2022-07-25,724.8692016601562,661.0652465820312,770.3938598632812,357.1768798828125
2022-07-26,704.04052734375,659.7161865234375,765.968994140625,350.4234619140625
2022-07-27,716.4978637695312,664.75732421875,770.0090942382812,348.9315490722656
2022-07-28,723.4241943359375,670.6503295898438,783.572021484375,363.7314453125
2022-07-29,722.2780151367188,678.86279296875,787.419677734375,360.1210021972656
2022-08-01,728.307373046875,684.5191650390625,792.0368041992188,369.1520690917969
2022-08-02,727.9586181640625,676.9931030273438,786.60205078125,374.8910827636719
2022-08-03,728.0084838867188,678.5787353515625,793.3834838867188,368.22711181640625
2022-08-04,719.1387939453125,677.7741088867188,789.0068359375,365.13385009765625
2022-08-05,726.0152587890625,675.4783325195312,806.2731323242188,364.8056335449219
2022-08-08,743.007080078125,692.0452880859375,809.9019165039062,366.9142150878906
2022-08-10,736.4794921875,694.0570068359375,821.320556640625,363.7016296386719
2022-08-11,756.26171875,703.23974609375,831.9166870117188,368.9264831542969
2022-08-12,757.9559326171875,702.9794311523438,846.1416015625,366.4782409667969
2022-08-16,762.0419921875,711.0262451171875,850.8348388671875,367.5033264160156
2022-08-17,769.4664916992188,714.6945190429688,854.70556640625,366.1796875
2022-08-18,762.4406127929688,715.5465087890625,856.4957885742188,379.07769775390625
2022-08-19,754.9163208007812,706.7188110351562,842.2708740234375,373.60400390625
2022-08-22,739.3197631835938,695.9739990234375,824.7073974609375,364.65704345703125
2022-08-23,744.501953125,693.8203125,835.98095703125,369.37432861328125
2022-08-24,747.5914306640625,697.1573486328125,845.0770874023438,371.73297119140625
2022-08-25,740.8145751953125,693.37060546875,844.1577758789062,371.9618835449219
2022-08-26,742.359375,693.4889526367188,842.706298828125,378.59002685546875
2022-08-29,726.214599609375,681.3241577148438,828.1911010742188,368.22979736328125
2022-08-30,748.936767578125,703.4290771484375,858.624755859375,381.2572021484375
2022-09-01,741.6119384765625,696.8260498046875,846.0932006835938,378.7492370605469
2022-09-02,747.6412353515625,703.1450805664062,844.2062377929688,381.9339294433594
2022-09-05,753.5211181640625,707.6654663085938,853.9315185546875,385.7257385253906
2022-09-06,747.44189453125,704.9674072265625,855.0927124023438,381.3069763183594
2022-09-07,752.8235473632812,701.6304321289062,847.8834838867188,379.8240966796875
2022-09-08,777.0903930664062,708.8724365234375,869.7530517578125,384.1632385253906
2022-09-09,782.1730346679688,709.3458251953125,872.1239013671875,383.4267578125
2022-09-12,798.2680053710938,706.9554443359375,877.8816528320312,382.9590148925781
2022-09-13,802.802490234375,716.209228515625,880.5911865234375,382.839599609375
2022-09-14,800.3109741210938,723.5696411132812,888.4293212890625,389.0696716308594
2022-09-15,787.3054809570312,719.8065795898438,887.9454345703125,384.9792785644531
2022-09-16,786.60791015625,706.5767822265625,879.72021484375,384.2129821777344
2022-09-19,795.3778686523438,711.2391967773438,870.14013671875,384.0537414550781
2022-09-20,809.9778442382812,719.8065795898438,887.1229858398438,386.0939636230469
2022-09-21,803.799072265625,718.6942749023438,885.6714477539062,381.8642883300781
2022-09-22,786.5082397460938,703.3818359375,874.2044677734375,376.7389221191406
2022-09-23,765.978515625,684.5191650390625,853.7379150390625,370.7576904296875
2022-09-26,740.067138671875,675.2890625,833.2230224609375,364.0499267578125
2022-09-27,734.9845581054688,669.2303466796875,824.9977416992188,358.1383056640625
2022-09-28,714.0064086914062,657.7282104492188,822.04638671875,356.80474853515625
2022-09-29,716.5476684570312,654.3201293945312,816.6273193359375,351.370849609375
2022-09-30,730.6992797851562,672.7803344726562,834.1423950195312,362.0992736816406
2022-10-03,720.284912109375,668.922607421875,820.9334106445312,355.0730895996094
2022-10-04,740.2665405273438,687.7615966796875,839.6097412109375,362.7063903808594
2022-10-06,752.5245361328125,680.1881713867188,856.83447265625,362.03961181640625
2022-10-07,753.1224365234375,677.25341796875,854.0282592773438,363.3333740234375
2022-10-10,774.2003784179688,669.774658203125,853.2540893554688,359.9197998046875
2022-10-11,782.8706665039062,662.9822998046875,842.4644165039062,355.8692626953125
2022-10-12,805.9417114257812,667.3133544921875,840.2871704101562,360.30792236328125
2022-10-13,799.2645874023438,659.645263671875,826.0137939453125,358.57623291015625
2022-10-14,797.7697143554688,681.1348266601562,842.125732421875,365.0451354980469
2022-10-17,811.3731689453125,684.70849609375,856.592529296875,369.85205078125
2022-10-18,813.5656127929688,683.4304809570312,867.9144897460938,370.1605529785156
2022-10-19,827.0195922851562,690.4359741210938,863.26953125,372.0813293457031
2022-10-20,823.033203125,685.7735595703125,859.9310913085938,370.9268493652344
2022-10-21,897.3289794921875,680.9454345703125,877.833251953125,378.70947265625
2022-10-24,906.34814453125,691.5718994140625,896.3643188476562,377.34600830078125
2022-10-25,899.7705688476562,686.7675170898438,895.1546630859375,367.5531005859375
2022-10-27,912.0286865234375,688.4241943359375,894.5257568359375,371.2154846191406
2022-10-28,899.9698486328125,690.4595947265625,878.5106201171875,375.0470886230469
2022-10-31,902.9098510742188,708.4464111328125,879.3331909179688,378.57012939453125
2022-11-01,868.7766723632812,716.2802124023438,879.2363891601562,380.0131530761719
2022-11-02,860.6046142578125,716.7298583984375,875.46240234375,380.1624450683594
2022-11-03,861.1029663085938,713.5821533203125,879.2847900390625,378.21185302734375
2022-11-04,865.1390991210938,708.6594848632812,876.0430297851562,378.1720275878906
2022-11-07,869.97265625,714.1738891601562,887.8486938476562,374.7186279296875
2022-11-09,870.719970703125,713.9608154296875,881.074951171875,376.8682861328125
2022-11-10,840.822265625,721.7236328125,881.2684936523438,380.600341796875
2022-11-11,847.7984619140625,762.6201171875,877.2526245117188,378.00286865234375
2022-11-14,848.0973510742188,764.4661865234375,866.0275268554688,382.7201843261719
2022-11-15,855.721435546875,766.3358764648438,882.2362060546875,380.650146484375
2022-11-16,852.4824829101562,772.9152221679688,884.0747680664062,391.2989196777344
2022-11-17,855.2728881835938,765.9335327148438,890.074462890625,388.2436218261719
2022-11-18,856.26953125,763.921875,890.6065673828125,390.0350036621094
2022-11-21,867.0823974609375,756.0880126953125,891.6226806640625,386.95977783203125
2022-11-22,867.0823974609375,754.9756469726562,893.848388671875,386.0939636230469
2022-11-23,871.7166748046875,756.9400634765625,897.4772338867188,388.80096435546875
2022-11-24,875.5534057617188,769.2469482421875,908.5087890625,387.10906982421875
2022-11-25,884.7221069335938,765.6968383789062,900.2350463867188,383.8348388671875
2022-11-28,888.6586303710938,757.4607543945312,907.1056518554688,383.7850646972656
2022-11-29,889.5057373046875,756.32470703125,916.1535034179688,383.26751708984375
2022-11-30,898.176025390625,761.3419799804688,922.104736328125,387.5469665527344
2022-12-01,900.7671508789062,766.5724487304688,909.8151245117188,385.0091247558594
2022-12-02,902.0628051757812,760.703125,900.5252685546875,384.31256103515625
2022-12-05,896.133056640625,763.4721069335938,903.4284057617188,385.835205078125
2022-12-06,901.564453125,762.6201171875,892.8323364257812,385.1982727050781
2022-12-07,911.5303344726562,762.288818359375,892.3485107421875,380.4610290527344
2022-12-08,936.1461181640625,766.5724487304688,901.7833251953125,377.5848388671875
2022-12-09,930.515380859375,772.0396118164062,899.8480224609375,375.80340576171875
2022-12-12,935.4485473632812,778.051025390625,900.2350463867188,371.36474609375
2022-12-13,941.378173828125,780.2046508789062,902.7994384765625,371.9121398925781
2022-12-14,939.1857299804688,786.8077392578125,891.9613647460938,372.84765625
2022-12-15,934.9501953125,772.3945922851562,879.4298095703125,370.85723876953125
2022-12-16,931.9105834960938,776.1102905273438,872.8496704101562,366.348876953125
2022-12-19,942.9727783203125,778.5243530273438,877.1558837890625,369.85205078125
2022-12-20,946.5106201171875,773.1519775390625,880.30078125,367.6526184082031
2022-12-21,929.1201782226562,765.673095703125,863.4147338867188,361.1837158203125
2022-12-22,916.4136352539062,763.0460815429688,861.866455078125,363.4627380371094
2022-12-23,903.5078125,756.2300415039062,850.4962158203125,362.6466979980469
2022-12-26,925.532470703125,771.2821655273438,864.3340454101562,360.9747009277344
2022-12-27,929.0205078125,772.063232421875,871.5432739257812,362.43768310546875
2022-12-28,921.5460815429688,771.4478759765625,869.898193359375,362.2784423828125
2022-12-29,931.3624267578125,776.8912353515625,878.7041015625,362.00970458984375
2022-12-30,930.565185546875,770.6668701171875,862.0599365234375,363.7016296386719
2023-01-02,938.388427734375,770.9271850585938,873.2850952148438,363.263671875
2023-01-03,959.0178833007812,775.96826171875,872.2206420898438,364.8162536621094
2023-01-04,954.1844482421875,762.0994873046875,870.0433349609375,362.4078369140625
2023-01-05,946.3112182617188,757.2003784179688,850.7381591796875,362.3182373046875
2023-01-06,936.6942749023438,754.6917114257812,841.9805908203125,355.6502685546875
2023-01-09,955.47998046875,756.1589965820312,845.12548828125,360.6462707519531
2023-01-10,948.9025268554688,742.3375854492188,833.5133056640625,357.39190673828125
2023-01-11,946.5106201171875,753.0349731445312,838.3034057617188,358.6459045410156
2023-01-12,932.3590698242188,757.0584106445312,832.8359985351562,354.197265625
2023-01-13,930.9638671875,757.6500854492188,845.2222900390625,354.3564758300781
2023-01-16,910.0354614257812,750.38427734375,837.287353515625,355.252197265625
2023-01-17,914.5699462890625,761.5550537109375,837.1905517578125,357.8099365234375
2023-01-18,920.848388671875,774.9979248046875,841.3999633789062,358.0985412597656
2023-01-19,925.532470703125,778.2166137695312,838.158203125,351.76898193359375
2023-01-20,927.3761596679688,786.1923828125,842.2224731445312,350.89312744140625
2023-01-23,929.5188598632812,791.9434814453125,843.5288696289062,355.043212890625
2023-01-24,907.0955200195312,802.5462646484375,842.6095581054688,350.36566162109375
2023-01-25,889.306396484375,780.370361328125,827.6588134765625,348.28570556640625
2023-01-27,870.7698364257812,764.8211669921875,790.7901611328125,340.9808349609375
2023-01-30,868.8762817382812,764.0402221679688,796.886474609375,343.5982666015625
2023-01-31,868.627197265625,758.9990844726562,805.0151977539062,344.543701171875
2023-02-01,854.3261108398438,770.3829345703125,820.54638671875,347.2705993652344
2023-02-02,865.4879760742188,758.9281005859375,830.1748657226562,350.66424560546875
2023-02-03,879.5896606445312,785.1747436523438,835.8841552734375,354.3564758300781
2023-02-06,879.6395263671875,781.8377075195312,826.110595703125,347.7283630371094
2023-02-07,876.1015625,782.997314453125,825.1912841796875,353.3811950683594
2023-02-08,868.7766723632812,782.9026489257812,831.3359985351562,351.41070556640625
2023-02-09,864.7405395507812,781.2696533203125,832.9810791015625,352.4855041503906
2023-02-10,864.2919921875,784.3700561523438,826.2557373046875,352.7144470214844
2023-02-13,856.1697387695312,784.961669921875,823.1591796875,353.062744140625
2023-02-14,867.7800903320312,792.2274780273438,837.335693359375,352.37603759765625
2023-02-15,865.3384399414062,790.6182250976562,842.657958984375,355.39154052734375
2023-02-16,861.800537109375,787.7545166015625,841.3515625,355.8791809082031
2023-02-17,851.984130859375,783.8021240234375,834.7714233398438,350.1666564941406
2023-02-20,843.8619384765625,776.4415893554688,824.562255859375,345.7976379394531
2023-02-21,841.1712036132812,779.3526000976562,826.5944213867188,344.38446044921875
2023-02-22,830.5076293945312,764.0637817382812,812.1275634765625,338.4828186035156
2023-02-23,841.4700927734375,758.8807983398438,812.6114501953125,339.7964782714844
2023-02-24,848.49609375,752.1119384765625,812.5630493164062,337.8359680175781
2023-02-27,851.43603515625,753.981689453125,828.723388671875,343.53851318359375
2023-02-28,841.220947265625,757.1530151367188,827.2233276367188,344.19537353515625
2023-03-01,862.19921875,756.41943359375,828.6265869140625,347.3103942871094
2023-03-02,842.5663452148438,749.98193359375,826.4008178710938,342.6925964355469
2023-03-03,849.7418212890625,764.8684692382812,840.480712890625,348.5245666503906
2023-03-06,856.5684814453125,770.2645263671875,839.7064819335938,348.5245666503906
2023-03-08,858.0134887695312,771.8028564453125,843.9158935546875,346.3748779296875
2023-03-09,864.8402099609375,771.8739013671875,828.2879638671875,341.6973571777344
2023-03-10,848.994384765625,751.9700317382812,815.417724609375,338.2340393066406
2023-03-13,829.510986328125,742.4559326171875,801.6282348632812,333.1783447265625
2023-03-14,830.0093383789062,740.4677734375,803.51513671875,328.0728759765625
2023-03-15,821.2393798828125,729.8414306640625,799.2090454101562,331.595947265625
2023-03-16,827.7171630859375,734.5747680664062,797.2737426757812,331.11822509765625
2023-03-17,834.5439453125,744.3966064453125,809.2244873046875,336.99993896484375
2023-03-20,834.6932983398438,739.2371215820312,809.4180908203125,338.3036804199219
2023-03-21,852.6817016601562,747.615234375,824.8526611328125,339.7367858886719
2023-03-22,846.7520141601562,745.8876342773438,832.4005126953125,339.3984375
2023-03-23,845.9049072265625,739.8998413085938,827.8040161132812,334.332763671875
2023-03-24,837.0353393554688,738.7164916992188,824.8526611328125,336.81085205078125
2023-03-27,830.5076293945312,741.9351806640625,821.2721557617188,339.40838623046875
2023-03-28,829.6107177734375,747.9701538085938,827.126708984375,338.1544189453125
2023-03-29,839.72607421875,751.5676879882812,823.4978637695312,342.5632019042969
2023-03-31,855.5718994140625,761.8628540039062,848.8995361328125,344.9119567871094
2023-04-03,861.6510009765625,762.336181640625,855.2378540039062,347.46966552734375
2023-04-05,857.5651245117188,782.7843017578125,856.011962890625,348.70367431640625
2023-04-06,849.044189453125,788.7484130859375,846.7222290039062,349.7387390136719
2023-04-10,844.4597778320312,785.0090942382812,840.3839721679688,350.1766357421875
2023-04-11,850.3895263671875,787.3047485351562,853.3992919921875,367.5331726074219
2023-04-12,848.1473388671875,797.5289306640625,861.3826293945312,367.0455017089844
2023-04-13,861.40185546875,801.1024780273438,869.946533203125,372.11114501953125
2023-04-17,861.6011962890625,788.8904418945312,872.1723022460938,377.21661376953125
2023-04-18,860.4053344726562,785.5533447265625,867.8660278320312,375.8531799316406
2023-04-19,870.4210205078125,788.4407958984375,863.0761108398438,375.1764221191406
2023-04-20,865.7869262695312,791.37548828125,865.4953002929688,374.9972839355469
2023-04-21,861.25244140625,792.6534423828125,857.0280151367188,376.9180908203125
2023-04-24,879.2907104492188,799.0672607421875,875.5107421875,377.6346130371094
2023-04-25,875.3541870117188,787.7070922851562,883.9296264648438,376.05218505859375
2023-04-26,884.6224365234375,791.3280639648438,885.3811645507812,373.9224548339844
2023-04-27,878.393798828125,795.6828002929688,888.6712036132812,379.8937683105469
2023-04-28,857.0667724609375,798.8069458007812,887.9939575195312,385.75555419921875
2023-05-02,867.6804809570312,798.6411743164062,892.2999877929688,382.3917541503906
2023-05-03,856.9172973632812,801.4339599609375,893.0258178710938,384.3423767089844
2023-05-04,862.9965209960938,817.8350830078125,891.9130249023438,387.6564025878906
2023-05-05,862.3486938476562,769.4835815429688,896.9933471679688,383.8945007324219
2023-05-08,875.4537963867188,778.3822021484375,907.5894165039062,389.8956604003906
2023-05-09,885.2203979492188,778.4059448242188,904.20263671875,388.9900207519531
2023-05-10,886.8648071289062,782.0032958984375,905.7992553710938,389.8658142089844
2023-05-11,892.8941650390625,782.5239868164062,908.847412109375,389.716552734375
2023-05-12,907.5440673828125,789.434814453125,913.3955078125,390.2439880371094
2023-05-15,912.6764526367188,793.2215576171875,915.185791015625,392.712158203125
2023-05-16,914.6696166992188,788.6732177734375,915.766357421875,387.5469665527344
2023-05-17,911.6798095703125,784.4360961914062,908.9926147460938,380.00323486328125
2023-05-18,911.5802612304688,787.572021484375,915.9114990234375,383.6357727050781
2023-05-19,920.8983154296875,788.4817504882812,923.45947265625,386.47210693359375
2023-05-22,914.4204711914062,785.6809692382812,919.6370239257812,386.18353271484375
2023-05-23,913.0252075195312,783.837646484375,922.5885620117188,382.4613952636719
2023-05-24,914.5699462890625,773.592041015625,910.2506103515625,380.2420959472656
2023-05-25,917.908447265625,770.6236572265625,909.4764404296875,384.143310546875
2023-05-26,923.7883911132812,773.592041015625,919.9757690429688,387.14886474609375
2023-05-29,926.6286010742188,783.0237426757812,917.5081787109375,388.7710876464844
2023-05-30,934.2526245117188,783.6221923828125,919.25,393.0505065917969
2023-05-31,911.7296752929688,771.22216796875,918.4758911132812,400.94256591796875
2023-06-01,916.5631713867188,767.9425659179688,905.8475952148438,384.1632385253906
2023-06-02,922.9412841796875,769.1395263671875,907.8314208984375,385.8948974609375
2023-06-05,947.6068725585938,768.1340942382812,916.1535034179688,383.13818359375
2023-06-06,964.8976440429688,765.740234375,911.6536865234375,389.9355163574219
2023-06-07,973.4185791015625,769.7139892578125,909.8151245117188,386.0243225097656
2023-06-08,958.8184814453125,770.1926879882812,907.5894165039062,375.494873046875
2023-06-09,971.4254150390625,771.1024169921875,907.7345581054688,372.6087951660156
2023-06-12,970.8773193359375,766.4105224609375,905.7024536132812,374.0916442871094
2023-06-13,982.4874877929688,767.7031860351562,913.0567626953125,369.41412353515625
2023-06-14,974.3653564453125,766.8653564453125,909.4281005859375,371.1457824707031
2023-06-15,973.8171997070312,757.4336547851562,896.6546630859375,364.9456481933594
2023-06-16,978.2021484375,767.3440551757812,904.009033203125,369.7027587890625
2023-06-19,962.3564453125,768.0144653320312,893.316162109375,363.1641845703125
2023-06-20,971.5250854492188,769.6182861328125,895.6386108398438,367.0355529785156
2023-06-21,962.7052001953125,783.0715942382812,894.8159790039062,367.3440856933594
2023-06-22,963.3031616210938,786.9017944335938,895.8321533203125,365.463134765625
2023-06-23,955.1311645507812,786.8539428710938,893.65478515625,363.9603576660156
2023-06-26,957.2738037109375,783.0477294921875,897.4772338867188,362.845703125
2023-06-27,969.9305419921875,794.0833129882812,905.8475952148438,367.1748962402344
2023-06-28,974.8635864257812,802.4857177734375,907.1539916992188,366.348876953125
2023-06-30,984.08203125,814.574462890625,904.3960571289062,367.5431213378906
2023-07-03,978.750244140625,823.3838500976562,912.0891723632812,367.0256652832031
2023-07-04,967.3892211914062,827.4053955078125,914.1697387695312,370.5586242675781
2023-07-05,963.2034912109375,801.1211547851562,927.0398559570312,371.18560791015625
2023-07-06,977.604248046875,801.93505859375,928.3946533203125,373.6636962890625
2023-07-07,974.362060546875,794.945068359375,915.8148193359375,368.9264831542969
2023-07-10,961.7422485351562,793.0538940429688,917.7501831054688,371.5936584472656
2023-07-11,950.9182739257812,789.1998291015625,914.41162109375,371.5339660644531
2023-07-12,947.7258911132812,781.8028564453125,913.87939453125,373.8229675292969
2023-07-13,957.8516235351562,785.7047729492188,924.814208984375,372.1510009765625
2023-07-14,954.7590942382812,787.3326416015625,929.0236206054688,372.01165771484375
2023-07-17,962.5403442382812,803.80224609375,937.3941040039062,377.5948486328125
2023-07-18,961.3432006835938,803.1320190429688,943.9259033203125,376.3607482910156
2023-07-19,961.9916381835938,806.7706298828125,941.9905395507812,379.49566650390625
2023-07-20,975.5592041015625,808.5181274414062,963.4247436523438,389.5075378417969
2023-07-21,968.9749145507812,802.2941284179688,964.7794799804688,392.15484619140625
2023-07-24,969.1743774414062,803.5629272460938,959.9411010742188,377.6346130371094
2023-07-25,960.1959838867188,812.2764282226562,962.5538330078125,373.305419921875
2023-07-26,974.461669921875,809.45166015625,964.247314453125,377.2464599609375
2023-07-27,957.602294921875,801.04931640625,958.2476196289062,372.95709228515625
2023-07-28,947.676025390625,786.8539428710938,964.0053100585938,373.5741271972656
2023-07-31,951.6165771484375,790.5403442382812,966.0374145507812,369.5335693359375
2023-08-01,957.602294921875,795.8307495117188,962.4086303710938,368.22979736328125
2023-08-02,942.9872436523438,785.4176635742188,955.0543212890625,362.9949951171875
2023-08-03,933.3104858398438,779.7442016601562,933.8136596679688,362.9054260253906
2023-08-04,949.9705200195312,791.0191650390625,939.1359252929688,366.2421875
2023-08-07,945.1321411132812,790.5643310546875,944.1194458007812,364.857666015625
2023-08-08,950.6190185546875,789.9180297851562,948.2321166992188,364.1504821777344
2023-08-09,947.7258911132812,790.2052001953125,949.0126953125,364.8476867675781
2023-08-10,937.50048828125,783.1912841796875,940.6220703125,358.74200439453125
2023-08-11,934.95654296875,775.0283203125,929.64599609375,356.86944580078125
2023-08-14,937.699951171875,771.2461547851562,936.1829223632812,357.3973388671875
2023-08-16,930.81640625,768.995849609375,933.2071533203125,355.8236083984375
2023-08-17,934.3080444335938,764.7348022460938,928.4752807617188,351.7398681640625
2023-08-18,940.7925415039062,761.598876953125,927.4995727539062,348.7716979980469
2023-08-21,950.3197021484375,761.0004272460938,931.9387817382812,350.67413330078125
2023-08-22,954.7590942382812,757.7448120117188,928.8167724609375,351.2219543457031
2023-08-23,976.9058837890625,759.612060546875,943.3050537109375,354.5985107421875
2023-08-24,979.0008544921875,756.1170043945312,945.3539428710938,354.77777099609375
2023-08-25,980.7466430664062,747.594970703125,946.7686767578125,354.35943603515625
2023-08-28,987.8296508789062,755.3749389648438,946.9150390625,356.6503601074219
2023-08-29,978.3524169921875,761.383544921875,944.1831665039062,355.2060546875
2023-08-30,980.99609375,755.8297729492188,935.5487670898438,353.5726013183594
2023-08-31,971.169677734375,752.358642578125,935.40234375,350.35540771484375
2023-09-01,988.7774047851562,753.9146728515625,945.1100463867188,352.8155822753906
2023-09-04,979.8987426757812,758.630615234375,943.7929077148438,351.04266357421875
